ID,age,gender,tenure,frequent,payment_interval,subscription_type,contract_length,after_interaction,support_needs
TRAIN_21382,46.0,M,55.0,10.0,30.0,member,90,7.0,1
TRAIN_21383,31.0,F,14.0,2.0,4.0,member,90,29.0,2
TRAIN_21384,44.0,F,24.0,22.0,20.0,plus,360,4.0,1
TRAIN_21385,25.0,M,5.0,26.0,5.0,member,90,13.0,0
TRAIN_21386,21.0,M,38.0,12.0,2.0,member,90,2.0,0
TRAIN_21387,33.0,F,1.0,18.0,3.0,vip,90,3.0,2
TRAIN_21388,61.0,M,17.0,19.0,5.0,plus,360,9.0,2
TRAIN_21389,58.0,F,7.0,8.0,17.0,plus,360,1.0,2
TRAIN_21390,49.0,F,51.0,6.0,9.0,vip,360,4.0,0
TRAIN_21391,63.0,F,52.0,7.0,20.0,member,90,10.0,2
TRAIN_21392,23.0,M,32.0,9.0,2.0,member,90,26.0,0
TRAIN_21393,24.0,M,40.0,29.0,4.0,plus,90,14.0,0
TRAIN_21394,41.0,F,39.0,27.0,17.0,vip,360,13.0,0
TRAIN_21395,30.0,F,48.0,28.0,4.0,member,90,2.0,0
TRAIN_21396,34.0,M,50.0,17.0,8.0,vip,360,19.0,1
TRAIN_21397,65.0,M,39.0,26.0,23.0,plus,90,25.0,2
TRAIN_21398,24.0,M,37.0,16.0,13.0,member,90,10.0,0
TRAIN_21399,52.0,F,49.0,23.0,22.0,plus,90,14.0,1
TRAIN_21400,39.0,M,47.0,20.0,17.0,member,360,17.0,2
TRAIN_21401,60.0,M,39.0,29.0,29.0,plus,360,21.0,1
TRAIN_21402,37.0,F,24.0,14.0,14.0,member,90,24.0,0
TRAIN_21403,45.0,F,10.0,8.0,5.0,plus,360,29.0,2
TRAIN_21404,29.0,F,21.0,6.0,4.0,vip,90,8.0,1
TRAIN_21405,44.0,M,22.0,20.0,8.0,plus,90,8.0,1
TRAIN_21406,32.0,M,60.0,12.0,19.0,vip,90,7.0,1
TRAIN_21407,47.0,F,27.0,5.0,1.0,member,360,6.0,0
TRAIN_21408,43.0,F,10.0,30.0,25.0,member,30,12.0,2
TRAIN_21409,40.0,M,29.0,16.0,11.0,plus,360,6.0,1
TRAIN_21410,25.0,F,4.0,10.0,9.0,plus,90,13.0,0
TRAIN_21411,26.0,F,22.0,13.0,9.0,member,90,14.0,0
TRAIN_21412,34.0,M,14.0,3.0,19.0,member,30,27.0,2
TRAIN_21413,45.0,F,17.0,25.0,19.0,vip,90,3.0,1
TRAIN_21414,28.0,F,34.0,10.0,9.0,member,90,2.0,0
TRAIN_21415,55.0,F,11.0,13.0,17.0,plus,360,16.0,0
TRAIN_21416,19.0,M,5.0,5.0,18.0,plus,360,19.0,0
TRAIN_21417,32.0,M,53.0,11.0,15.0,vip,90,8.0,0
TRAIN_21418,26.0,M,49.0,9.0,26.0,member,360,13.0,2
TRAIN_21419,26.0,F,57.0,24.0,17.0,plus,90,16.0,0
TRAIN_21420,47.0,M,26.0,2.0,0.0,vip,360,1.0,0
TRAIN_21421,47.0,M,54.0,1.0,17.0,member,360,11.0,0
TRAIN_21422,47.0,M,17.0,6.0,22.0,member,360,14.0,0
TRAIN_21423,21.0,F,42.0,13.0,28.0,plus,30,19.0,0
TRAIN_21424,31.0,M,11.0,21.0,15.0,vip,360,10.0,1
TRAIN_21425,24.0,F,11.0,20.0,25.0,member,30,21.0,1
TRAIN_21426,41.0,F,21.0,18.0,9.0,plus,90,2.0,0
TRAIN_21427,23.0,M,13.0,4.0,11.0,member,90,22.0,2
TRAIN_21428,40.0,M,52.0,20.0,9.0,plus,90,21.0,0
TRAIN_21429,28.0,M,19.0,25.0,5.0,plus,90,27.0,0
TRAIN_21430,44.0,M,51.0,18.0,22.0,plus,90,26.0,0
TRAIN_21431,43.0,F,16.0,17.0,24.0,plus,360,11.0,1
TRAIN_21432,52.0,F,16.0,23.0,0.0,vip,360,15.0,0
TRAIN_21433,54.0,F,9.0,10.0,27.0,member,360,20.0,0
TRAIN_21434,25.0,M,43.0,15.0,12.0,member,360,26.0,0
TRAIN_21435,42.0,F,40.0,7.0,9.0,plus,360,21.0,2
TRAIN_21436,52.0,M,1.0,19.0,14.0,vip,90,18.0,2
TRAIN_21437,49.0,M,3.0,15.0,21.0,plus,90,4.0,1
TRAIN_21438,35.0,F,37.0,30.0,16.0,vip,30,29.0,2
TRAIN_21439,48.0,M,19.0,10.0,10.0,vip,360,19.0,0
TRAIN_21440,21.0,M,16.0,30.0,21.0,plus,360,6.0,1
TRAIN_21441,35.0,M,9.0,9.0,19.0,member,30,18.0,2
TRAIN_21442,61.0,M,20.0,21.0,17.0,vip,360,20.0,2
TRAIN_21443,21.0,M,35.0,3.0,28.0,plus,30,9.0,0
TRAIN_21444,43.0,M,3.0,22.0,27.0,vip,30,4.0,1
TRAIN_21445,46.0,M,48.0,19.0,0.0,member,90,2.0,1
TRAIN_21446,49.0,F,41.0,28.0,16.0,vip,30,22.0,0
TRAIN_21447,61.0,F,56.0,24.0,18.0,vip,30,18.0,2
TRAIN_21448,48.0,F,51.0,30.0,7.0,vip,90,11.0,2
TRAIN_21449,19.0,M,46.0,10.0,10.0,vip,360,8.0,0
TRAIN_21450,30.0,M,2.0,20.0,6.0,plus,360,20.0,0
TRAIN_21451,48.0,M,47.0,21.0,14.0,member,90,1.0,0
TRAIN_21452,29.0,F,17.0,6.0,0.0,plus,30,30.0,1
TRAIN_21453,28.0,F,3.0,25.0,20.0,member,360,29.0,1
TRAIN_21454,24.0,F,11.0,28.0,7.0,vip,90,16.0,0
TRAIN_21455,27.0,F,39.0,14.0,2.0,vip,360,10.0,0
TRAIN_21456,28.0,M,36.0,30.0,7.0,vip,360,27.0,2
TRAIN_21457,50.0,M,48.0,1.0,24.0,vip,30,3.0,1
TRAIN_21458,64.0,F,6.0,8.0,28.0,plus,360,8.0,0
TRAIN_21459,31.0,F,21.0,28.0,8.0,member,90,12.0,1
TRAIN_21460,39.0,M,28.0,2.0,15.0,vip,360,22.0,0
TRAIN_21461,19.0,F,7.0,3.0,18.0,member,360,7.0,0
TRAIN_21462,40.0,F,10.0,22.0,9.0,vip,360,2.0,2
TRAIN_21463,49.0,F,53.0,23.0,8.0,member,360,12.0,1
TRAIN_21464,37.0,F,45.0,12.0,22.0,member,90,10.0,2
TRAIN_21465,22.0,M,43.0,17.0,28.0,member,30,5.0,2
TRAIN_21466,25.0,M,56.0,5.0,18.0,member,90,3.0,0
TRAIN_21467,47.0,M,24.0,19.0,10.0,plus,360,24.0,1
TRAIN_21468,33.0,M,35.0,16.0,10.0,member,90,27.0,0
TRAIN_21469,47.0,F,54.0,24.0,18.0,plus,90,10.0,0
TRAIN_21470,32.0,F,53.0,28.0,18.0,member,360,14.0,0
TRAIN_21471,62.0,M,60.0,22.0,17.0,vip,30,28.0,0
TRAIN_21472,25.0,M,43.0,1.0,22.0,plus,360,29.0,0
TRAIN_21473,39.0,M,55.0,24.0,14.0,plus,360,16.0,1
TRAIN_21474,24.0,M,10.0,17.0,3.0,member,90,1.0,0
TRAIN_21475,39.0,M,45.0,1.0,4.0,plus,90,29.0,0
TRAIN_21476,20.0,M,25.0,19.0,4.0,vip,90,28.0,0
TRAIN_21477,25.0,F,4.0,4.0,4.0,plus,360,27.0,0
TRAIN_21478,36.0,F,44.0,27.0,3.0,vip,360,24.0,2
TRAIN_21479,63.0,F,33.0,16.0,23.0,plus,360,16.0,2
TRAIN_21480,20.0,F,23.0,22.0,9.0,plus,30,11.0,0
TRAIN_21481,47.0,M,9.0,1.0,4.0,vip,360,26.0,1
TRAIN_21482,28.0,F,7.0,9.0,20.0,plus,90,26.0,0
TRAIN_21483,26.0,F,18.0,26.0,5.0,vip,90,3.0,0
TRAIN_21484,27.0,F,55.0,6.0,5.0,member,90,9.0,0
TRAIN_21485,41.0,M,15.0,27.0,8.0,member,360,10.0,0
TRAIN_21486,34.0,M,59.0,30.0,4.0,vip,90,25.0,1
TRAIN_21487,29.0,F,52.0,11.0,2.0,plus,90,23.0,1
TRAIN_21488,19.0,M,53.0,30.0,6.0,plus,90,20.0,0
TRAIN_21489,63.0,M,8.0,21.0,8.0,member,360,26.0,2
TRAIN_21490,22.0,F,55.0,29.0,19.0,vip,360,13.0,0
TRAIN_21491,45.0,M,11.0,28.0,5.0,member,360,3.0,2
TRAIN_21492,41.0,M,15.0,15.0,9.0,member,90,26.0,1
TRAIN_21493,28.0,F,1.0,19.0,6.0,vip,90,12.0,0
TRAIN_21494,37.0,M,19.0,30.0,27.0,member,90,16.0,0
TRAIN_21495,36.0,M,38.0,22.0,27.0,plus,90,30.0,2
TRAIN_21496,43.0,M,39.0,1.0,7.0,plus,90,19.0,1
TRAIN_21497,46.0,M,13.0,7.0,15.0,plus,360,3.0,0
TRAIN_21498,45.0,F,49.0,16.0,8.0,member,360,5.0,2
TRAIN_21499,63.0,F,7.0,13.0,6.0,vip,30,19.0,1
TRAIN_21500,59.0,M,17.0,29.0,8.0,plus,360,26.0,2
TRAIN_21501,48.0,F,10.0,21.0,9.0,plus,90,8.0,0
TRAIN_21502,46.0,F,50.0,29.0,20.0,member,30,20.0,1
TRAIN_21503,51.0,F,44.0,24.0,25.0,vip,30,1.0,1
TRAIN_21504,40.0,M,53.0,20.0,7.0,plus,90,12.0,1
TRAIN_21505,41.0,M,13.0,3.0,21.0,member,90,27.0,0
TRAIN_21506,35.0,M,36.0,22.0,16.0,member,90,3.0,1
TRAIN_21507,61.0,M,23.0,30.0,3.0,vip,90,19.0,2
TRAIN_21508,22.0,M,20.0,16.0,10.0,plus,90,21.0,2
TRAIN_21509,49.0,F,1.0,18.0,4.0,vip,90,30.0,1
TRAIN_21510,47.0,M,31.0,6.0,12.0,member,30,8.0,1
TRAIN_21511,29.0,M,6.0,18.0,5.0,member,30,15.0,0
TRAIN_21512,25.0,F,30.0,1.0,27.0,vip,90,7.0,2
TRAIN_21513,29.0,M,60.0,30.0,1.0,member,90,18.0,0
TRAIN_21514,46.0,F,37.0,10.0,7.0,plus,90,30.0,0
TRAIN_21515,22.0,M,47.0,14.0,18.0,plus,360,28.0,0
TRAIN_21516,25.0,M,52.0,12.0,10.0,plus,90,19.0,0
TRAIN_21517,29.0,M,42.0,25.0,19.0,member,360,19.0,0
TRAIN_21518,35.0,F,57.0,5.0,29.0,plus,360,14.0,2
TRAIN_21519,58.0,F,32.0,5.0,2.0,member,360,4.0,0
TRAIN_21520,21.0,M,58.0,13.0,24.0,plus,360,8.0,1
TRAIN_21521,21.0,F,53.0,8.0,18.0,plus,90,12.0,0
TRAIN_21522,50.0,F,24.0,5.0,18.0,vip,90,14.0,0
TRAIN_21523,34.0,M,36.0,24.0,17.0,member,90,1.0,0
TRAIN_21524,20.0,M,3.0,2.0,8.0,vip,360,30.0,0
TRAIN_21525,48.0,F,34.0,16.0,6.0,plus,90,9.0,0
TRAIN_21526,28.0,M,13.0,26.0,15.0,member,360,29.0,0
TRAIN_21527,53.0,M,35.0,10.0,4.0,plus,90,4.0,2
TRAIN_21528,38.0,F,1.0,14.0,14.0,plus,360,5.0,2
TRAIN_21529,46.0,M,10.0,24.0,14.0,vip,360,29.0,0
TRAIN_21530,55.0,F,60.0,24.0,6.0,vip,90,22.0,2
TRAIN_21531,45.0,M,11.0,4.0,11.0,plus,360,15.0,1
TRAIN_21532,22.0,F,4.0,26.0,28.0,member,30,12.0,1
TRAIN_21533,38.0,M,6.0,30.0,5.0,plus,360,4.0,0
TRAIN_21534,42.0,F,12.0,25.0,17.0,member,360,6.0,1
TRAIN_21535,44.0,M,18.0,22.0,8.0,plus,90,18.0,0
TRAIN_21536,20.0,M,33.0,14.0,2.0,plus,30,1.0,0
TRAIN_21537,49.0,F,26.0,3.0,8.0,member,90,4.0,0
TRAIN_21538,31.0,M,2.0,17.0,21.0,plus,30,7.0,0
TRAIN_21539,49.0,M,47.0,28.0,3.0,member,360,4.0,1
TRAIN_21540,19.0,F,22.0,14.0,5.0,vip,90,5.0,0
TRAIN_21541,52.0,M,25.0,25.0,24.0,plus,360,24.0,2
TRAIN_21542,30.0,M,23.0,23.0,22.0,member,90,25.0,2
TRAIN_21543,40.0,F,58.0,4.0,9.0,member,90,30.0,2
TRAIN_21544,40.0,M,36.0,18.0,8.0,member,90,6.0,0
TRAIN_21545,30.0,M,10.0,1.0,18.0,vip,360,21.0,0
TRAIN_21546,27.0,M,46.0,24.0,17.0,vip,360,28.0,0
TRAIN_21547,34.0,M,20.0,22.0,16.0,member,360,10.0,0
TRAIN_21548,50.0,M,28.0,4.0,5.0,plus,360,23.0,1
TRAIN_21549,41.0,M,30.0,16.0,27.0,vip,90,5.0,0
TRAIN_21550,36.0,F,14.0,16.0,10.0,member,360,16.0,0
TRAIN_21551,36.0,M,48.0,17.0,2.0,member,360,10.0,2
TRAIN_21552,42.0,F,23.0,8.0,6.0,vip,90,16.0,0
TRAIN_21553,25.0,M,52.0,26.0,24.0,vip,90,26.0,2
TRAIN_21554,42.0,M,55.0,29.0,1.0,vip,90,4.0,0
TRAIN_21555,33.0,M,32.0,12.0,19.0,plus,90,15.0,0
TRAIN_21556,20.0,F,28.0,10.0,19.0,member,90,1.0,0
TRAIN_21557,33.0,M,6.0,17.0,2.0,plus,360,22.0,0
TRAIN_21558,45.0,M,39.0,28.0,4.0,member,360,21.0,1
TRAIN_21559,26.0,M,25.0,12.0,15.0,plus,360,28.0,1
TRAIN_21560,52.0,M,8.0,9.0,24.0,member,30,20.0,2
TRAIN_21561,40.0,F,48.0,26.0,26.0,member,360,28.0,0
TRAIN_21562,59.0,F,45.0,10.0,26.0,vip,30,29.0,2
TRAIN_21563,40.0,F,43.0,5.0,9.0,member,90,10.0,0
TRAIN_21564,39.0,M,37.0,13.0,13.0,vip,360,6.0,0
TRAIN_21565,53.0,M,1.0,18.0,8.0,vip,90,28.0,2
TRAIN_21566,59.0,F,15.0,5.0,22.0,member,90,28.0,1
TRAIN_21567,24.0,M,31.0,8.0,10.0,member,90,2.0,2
TRAIN_21568,19.0,M,13.0,25.0,19.0,plus,360,3.0,0
TRAIN_21569,35.0,M,57.0,12.0,9.0,vip,30,9.0,2
TRAIN_21570,48.0,M,53.0,1.0,20.0,plus,90,8.0,2
TRAIN_21571,65.0,F,40.0,5.0,10.0,vip,90,17.0,2
TRAIN_21572,35.0,F,19.0,22.0,14.0,vip,90,4.0,1
TRAIN_21573,49.0,M,39.0,1.0,8.0,member,90,23.0,0
TRAIN_21574,56.0,M,57.0,30.0,28.0,member,30,4.0,2
TRAIN_21575,22.0,M,8.0,10.0,18.0,plus,360,18.0,0
TRAIN_21576,38.0,F,42.0,27.0,14.0,vip,90,4.0,0
TRAIN_21577,44.0,M,38.0,28.0,2.0,member,90,17.0,0
TRAIN_21578,38.0,M,39.0,1.0,6.0,vip,90,12.0,0
TRAIN_21579,46.0,F,57.0,7.0,5.0,vip,90,9.0,0
TRAIN_21580,48.0,M,28.0,12.0,16.0,member,360,11.0,1
TRAIN_21581,33.0,M,26.0,5.0,4.0,member,90,10.0,1
TRAIN_21582,38.0,M,20.0,12.0,7.0,plus,360,25.0,1
TRAIN_21583,51.0,M,18.0,16.0,24.0,vip,360,1.0,0
TRAIN_21584,55.0,M,43.0,16.0,22.0,plus,90,16.0,2
TRAIN_21585,45.0,F,35.0,9.0,5.0,member,90,15.0,0
TRAIN_21586,54.0,F,59.0,5.0,12.0,vip,90,18.0,2
TRAIN_21587,50.0,M,59.0,5.0,9.0,plus,30,22.0,0
TRAIN_21588,50.0,M,14.0,7.0,15.0,member,90,4.0,2
TRAIN_21589,48.0,M,15.0,24.0,6.0,vip,90,25.0,1
TRAIN_21590,57.0,F,12.0,20.0,14.0,member,360,10.0,2
TRAIN_21591,20.0,F,40.0,4.0,4.0,plus,360,13.0,0
TRAIN_21592,64.0,F,24.0,16.0,30.0,vip,90,11.0,2
TRAIN_21593,21.0,M,14.0,1.0,9.0,member,360,4.0,0
TRAIN_21594,23.0,F,9.0,19.0,3.0,plus,30,2.0,2
TRAIN_21595,25.0,M,25.0,19.0,18.0,vip,360,23.0,2
TRAIN_21596,23.0,F,11.0,10.0,5.0,plus,30,15.0,2
TRAIN_21597,48.0,F,56.0,7.0,10.0,plus,90,30.0,1
TRAIN_21598,49.0,M,2.0,10.0,15.0,plus,360,21.0,1
TRAIN_21599,41.0,M,31.0,20.0,19.0,vip,90,26.0,0
TRAIN_21600,42.0,M,3.0,6.0,18.0,vip,360,12.0,0
TRAIN_21601,40.0,M,38.0,18.0,2.0,member,90,30.0,0
TRAIN_21602,24.0,M,54.0,8.0,0.0,member,360,16.0,0
TRAIN_21603,34.0,M,20.0,12.0,2.0,plus,90,14.0,0
TRAIN_21604,64.0,M,57.0,14.0,16.0,member,30,27.0,1
TRAIN_21605,24.0,F,17.0,29.0,12.0,vip,360,14.0,0
TRAIN_21606,46.0,M,17.0,27.0,12.0,vip,360,12.0,1
TRAIN_21607,54.0,F,59.0,8.0,20.0,vip,360,17.0,0
TRAIN_21608,32.0,M,12.0,22.0,19.0,member,360,8.0,0
TRAIN_21609,56.0,F,44.0,12.0,14.0,vip,90,19.0,1
TRAIN_21610,49.0,F,1.0,17.0,5.0,plus,90,8.0,0
TRAIN_21611,30.0,M,37.0,20.0,3.0,member,360,19.0,0
TRAIN_21612,62.0,F,16.0,13.0,21.0,member,30,3.0,2
TRAIN_21613,28.0,M,39.0,25.0,11.0,vip,360,6.0,0
TRAIN_21614,40.0,M,30.0,20.0,2.0,member,30,12.0,1
TRAIN_21615,38.0,M,47.0,17.0,7.0,member,90,4.0,0
TRAIN_21616,34.0,F,24.0,15.0,17.0,member,90,11.0,0
TRAIN_21617,65.0,M,29.0,4.0,4.0,member,30,22.0,2
TRAIN_21618,47.0,F,11.0,4.0,24.0,plus,30,29.0,1
TRAIN_21619,61.0,F,10.0,25.0,10.0,vip,360,18.0,0
TRAIN_21620,46.0,M,29.0,7.0,28.0,member,30,12.0,0
TRAIN_21621,23.0,M,25.0,6.0,20.0,vip,360,16.0,2
TRAIN_21622,61.0,F,2.0,17.0,9.0,vip,90,1.0,0
TRAIN_21623,33.0,M,4.0,8.0,16.0,member,360,16.0,0
TRAIN_21624,29.0,F,48.0,23.0,18.0,vip,90,15.0,0
TRAIN_21625,18.0,M,36.0,24.0,18.0,plus,90,9.0,0
TRAIN_21626,46.0,M,37.0,3.0,5.0,vip,90,3.0,1
TRAIN_21627,18.0,M,54.0,30.0,10.0,plus,360,7.0,2
TRAIN_21628,44.0,F,10.0,10.0,10.0,member,360,7.0,0
TRAIN_21629,38.0,M,34.0,17.0,23.0,member,360,25.0,2
TRAIN_21630,47.0,M,53.0,28.0,11.0,plus,90,10.0,0
TRAIN_21631,29.0,F,26.0,28.0,7.0,vip,90,12.0,0
TRAIN_21632,62.0,M,20.0,22.0,15.0,plus,90,14.0,0
TRAIN_21633,47.0,F,4.0,16.0,8.0,vip,360,7.0,1
TRAIN_21634,65.0,F,34.0,26.0,10.0,plus,90,16.0,2
TRAIN_21635,31.0,F,59.0,20.0,24.0,member,90,26.0,1
TRAIN_21636,45.0,F,24.0,15.0,12.0,vip,90,15.0,0
TRAIN_21637,65.0,M,34.0,13.0,16.0,plus,30,27.0,2
TRAIN_21638,25.0,M,14.0,22.0,18.0,plus,360,13.0,0
TRAIN_21639,24.0,M,40.0,14.0,20.0,plus,90,8.0,0
TRAIN_21640,45.0,F,10.0,23.0,7.0,plus,90,13.0,0
TRAIN_21641,20.0,M,43.0,3.0,10.0,plus,90,5.0,0
TRAIN_21642,31.0,F,34.0,23.0,13.0,vip,30,23.0,1
TRAIN_21643,37.0,M,24.0,15.0,0.0,vip,360,5.0,1
TRAIN_21644,25.0,F,15.0,22.0,22.0,member,30,15.0,1
TRAIN_21645,53.0,M,55.0,1.0,9.0,member,360,12.0,2
TRAIN_21646,30.0,M,42.0,10.0,22.0,plus,360,25.0,0
TRAIN_21647,45.0,F,11.0,27.0,18.0,member,30,2.0,2
TRAIN_21648,35.0,M,25.0,10.0,0.0,plus,360,27.0,0
TRAIN_21649,49.0,M,50.0,19.0,4.0,vip,360,28.0,0
TRAIN_21650,31.0,F,40.0,14.0,15.0,member,360,6.0,0
TRAIN_21651,40.0,M,14.0,1.0,28.0,plus,360,25.0,2
TRAIN_21652,37.0,M,46.0,12.0,5.0,member,90,3.0,2
TRAIN_21653,20.0,F,7.0,4.0,11.0,member,90,6.0,0
TRAIN_21654,32.0,M,19.0,17.0,4.0,plus,90,6.0,1
TRAIN_21655,48.0,M,53.0,13.0,2.0,vip,90,2.0,0
TRAIN_21656,40.0,M,59.0,26.0,0.0,vip,90,24.0,1
TRAIN_21657,61.0,M,24.0,7.0,23.0,vip,360,25.0,0
TRAIN_21658,63.0,M,18.0,7.0,23.0,vip,360,8.0,1
TRAIN_21659,37.0,M,36.0,12.0,25.0,member,30,5.0,1
TRAIN_21660,53.0,M,36.0,25.0,29.0,member,90,20.0,2
TRAIN_21661,33.0,F,3.0,21.0,5.0,vip,360,1.0,1
TRAIN_21662,41.0,M,21.0,28.0,21.0,plus,90,14.0,1
TRAIN_21663,47.0,M,32.0,22.0,28.0,vip,30,16.0,0
TRAIN_21664,22.0,F,44.0,24.0,9.0,vip,90,14.0,0
TRAIN_21665,38.0,M,5.0,26.0,9.0,vip,360,20.0,0
TRAIN_21666,43.0,M,20.0,10.0,0.0,member,90,22.0,2
TRAIN_21667,34.0,F,59.0,29.0,9.0,plus,360,22.0,1
TRAIN_21668,34.0,F,37.0,22.0,28.0,vip,90,21.0,2
TRAIN_21669,27.0,M,39.0,22.0,11.0,vip,90,14.0,0
TRAIN_21670,36.0,F,26.0,28.0,30.0,member,360,5.0,0
TRAIN_21671,20.0,F,60.0,2.0,14.0,vip,90,4.0,0
TRAIN_21672,65.0,F,54.0,5.0,17.0,member,90,28.0,2
TRAIN_21673,42.0,M,40.0,20.0,8.0,plus,360,30.0,1
TRAIN_21674,58.0,F,25.0,28.0,6.0,member,360,12.0,2
TRAIN_21675,50.0,M,54.0,25.0,27.0,member,30,7.0,0
TRAIN_21676,28.0,M,36.0,13.0,9.0,vip,360,7.0,0
TRAIN_21677,19.0,M,41.0,25.0,11.0,vip,90,5.0,0
TRAIN_21678,24.0,M,51.0,29.0,20.0,plus,30,6.0,1
TRAIN_21679,36.0,M,28.0,27.0,10.0,plus,360,7.0,0
TRAIN_21680,36.0,M,15.0,26.0,9.0,member,30,5.0,1
TRAIN_21681,40.0,M,42.0,21.0,16.0,plus,360,11.0,1
TRAIN_21682,48.0,F,30.0,15.0,29.0,plus,90,11.0,0
TRAIN_21683,33.0,F,18.0,13.0,7.0,vip,90,10.0,0
TRAIN_21684,20.0,M,7.0,1.0,16.0,plus,360,2.0,0
TRAIN_21685,55.0,F,17.0,5.0,13.0,vip,360,28.0,1
TRAIN_21686,46.0,M,36.0,23.0,5.0,vip,90,29.0,0
TRAIN_21687,33.0,F,18.0,19.0,6.0,plus,360,14.0,1
TRAIN_21688,47.0,M,48.0,13.0,14.0,plus,90,4.0,0
TRAIN_21689,38.0,M,58.0,29.0,13.0,plus,360,5.0,0
TRAIN_21690,34.0,F,12.0,6.0,27.0,vip,360,16.0,2
TRAIN_21691,18.0,F,48.0,10.0,9.0,plus,90,7.0,0
TRAIN_21692,30.0,M,33.0,4.0,16.0,member,90,16.0,0
TRAIN_21693,20.0,F,10.0,27.0,9.0,vip,30,4.0,2
TRAIN_21694,39.0,F,31.0,8.0,10.0,member,90,4.0,2
TRAIN_21695,22.0,M,36.0,28.0,25.0,plus,360,24.0,0
TRAIN_21696,44.0,F,1.0,8.0,18.0,member,360,26.0,1
TRAIN_21697,63.0,M,52.0,25.0,5.0,vip,30,6.0,2
TRAIN_21698,43.0,F,49.0,21.0,8.0,vip,90,12.0,0
TRAIN_21699,41.0,F,5.0,5.0,2.0,plus,30,17.0,2
TRAIN_21700,33.0,F,8.0,28.0,21.0,member,90,23.0,1
TRAIN_21701,63.0,M,57.0,14.0,30.0,vip,30,22.0,2
TRAIN_21702,28.0,F,6.0,15.0,11.0,member,90,5.0,0
TRAIN_21703,35.0,M,5.0,22.0,8.0,plus,90,3.0,0
TRAIN_21704,58.0,M,3.0,30.0,30.0,vip,360,20.0,0
TRAIN_21705,36.0,F,41.0,2.0,3.0,plus,360,15.0,0
TRAIN_21706,18.0,F,35.0,13.0,13.0,member,30,18.0,0
TRAIN_21707,49.0,F,45.0,23.0,10.0,member,90,28.0,2
TRAIN_21708,19.0,M,37.0,2.0,18.0,plus,90,24.0,1
TRAIN_21709,41.0,M,30.0,22.0,7.0,vip,90,14.0,0
TRAIN_21710,21.0,M,56.0,11.0,5.0,member,30,30.0,0
TRAIN_21711,63.0,F,28.0,17.0,7.0,vip,360,8.0,2
TRAIN_21712,51.0,M,57.0,24.0,13.0,member,360,14.0,2
TRAIN_21713,53.0,M,32.0,22.0,7.0,member,360,18.0,0
TRAIN_21714,22.0,M,25.0,27.0,10.0,plus,30,15.0,2
TRAIN_21715,30.0,F,56.0,12.0,7.0,vip,90,19.0,2
TRAIN_21716,30.0,M,21.0,5.0,21.0,vip,30,2.0,2
TRAIN_21717,41.0,F,16.0,23.0,20.0,plus,30,4.0,1
TRAIN_21718,30.0,M,21.0,6.0,5.0,plus,360,11.0,1
TRAIN_21719,24.0,F,44.0,12.0,17.0,member,30,9.0,1
TRAIN_21720,26.0,M,24.0,12.0,4.0,member,360,2.0,0
TRAIN_21721,32.0,M,1.0,10.0,7.0,vip,360,13.0,2
TRAIN_21722,43.0,F,23.0,16.0,5.0,plus,90,15.0,1
TRAIN_21723,24.0,M,58.0,9.0,11.0,member,90,10.0,0
TRAIN_21724,35.0,M,30.0,17.0,18.0,vip,90,8.0,0
TRAIN_21725,20.0,F,43.0,29.0,20.0,plus,90,1.0,0
TRAIN_21726,22.0,F,48.0,12.0,10.0,member,360,6.0,0
TRAIN_21727,27.0,F,56.0,5.0,9.0,member,360,25.0,2
TRAIN_21728,49.0,M,35.0,27.0,1.0,vip,360,1.0,0
TRAIN_21729,25.0,M,32.0,15.0,21.0,vip,360,14.0,0
TRAIN_21730,27.0,F,17.0,15.0,12.0,vip,90,30.0,2
TRAIN_21731,39.0,M,59.0,15.0,21.0,plus,30,19.0,2
TRAIN_21732,55.0,F,54.0,22.0,24.0,vip,360,13.0,2
TRAIN_21733,28.0,M,3.0,6.0,18.0,vip,90,3.0,0
TRAIN_21734,36.0,M,1.0,29.0,2.0,member,30,5.0,1
TRAIN_21735,28.0,F,27.0,23.0,24.0,vip,90,12.0,1
TRAIN_21736,18.0,M,10.0,18.0,22.0,plus,360,8.0,0
TRAIN_21737,33.0,M,26.0,28.0,8.0,plus,30,15.0,2
TRAIN_21738,30.0,F,59.0,29.0,15.0,member,90,25.0,1
TRAIN_21739,40.0,F,47.0,24.0,7.0,vip,90,10.0,0
TRAIN_21740,19.0,M,16.0,25.0,17.0,member,90,13.0,0
TRAIN_21741,28.0,M,43.0,10.0,2.0,member,90,20.0,0
TRAIN_21742,38.0,M,54.0,2.0,7.0,vip,90,20.0,1
TRAIN_21743,61.0,F,41.0,1.0,17.0,plus,90,1.0,2
TRAIN_21744,47.0,F,7.0,5.0,11.0,member,90,9.0,0
TRAIN_21745,42.0,M,8.0,1.0,19.0,plus,30,6.0,0
TRAIN_21746,37.0,F,57.0,1.0,18.0,member,90,14.0,0
TRAIN_21747,40.0,M,28.0,22.0,4.0,plus,360,23.0,1
TRAIN_21748,44.0,F,36.0,30.0,10.0,vip,90,6.0,2
TRAIN_21749,35.0,F,45.0,24.0,6.0,member,90,4.0,2
TRAIN_21750,18.0,F,6.0,26.0,5.0,plus,90,15.0,0
TRAIN_21751,50.0,M,50.0,30.0,13.0,plus,360,28.0,0
